Avenue,num,Building,Floors,Tenant
19,1,Pill,68,Red
11,1,Pill,36,Red
15,1,Pill,41,Red
19,1,Pill,37,Red
11,1,Pill,33,Red
15,1,Pill,35,Red
19,1,Pill,37,Red
11,1,Pill,54,Red
15,1,Pill,47,Red
19,1,Pill,50,Red
11,1,Pill,62,Red
15,1,Pill,38,Red
19,1,Pill,42,Red
11,1,Pill,53,Red
15,1,Pill,51,Red
19,1,Pill,53,Red
11,1,Pill,46,Red
15,1,Pill,55,Red
19,1,Pill,45,Red
11,1,Pill,51,Red
15,1,Pill,51,Red
19,1,Pill,51,Red
11,1,Pill,33,Red
15,1,Pill,32,Red
19,1,Pill,32,Red
11,1,Pill,60,Red
15,1,Pill,57,Red
19,1,Pill,60,Red
11,1,Pill,29,Red
15,1,Pill,30,Red
19,1,Pill,29,Red
11,1,Pill,47,Red
15,1,Pill,43,Red
19,1,Pill,43,Red
11,1,Pill,34,Red
15,1,Pill,37,Red
19,1,Pill,35,Red
11,1,Pill,49,Red
15,1,Pill,44,Red
19,1,Pill,54,Red
11,1,Pill,128,Red
15,1,Pill,137,Red
19,1,Pill,132,Red
11,1,Pill,96,Red
15,1,Pill,106,Red
19,1,Pill,102,Red
11,1,Pill,109,Red
15,1,Pill,105,Red
19,1,Pill,107,Red
11,1,Pill,88,Red
15,1,Pill,84,Red
19,1,Pill,86,Red
11,1,Pill,116,Red
15,1,Pill,128,Red
19,1,Pill,121,Red
11,1,Pill,97,Red
15,1,Pill,109,Red
19,1,Pill,99,Red
11,1,Pill,97,Red
15,1,Pill,111,Red
19,1,Pill,107,Red
11,1,Pill,78,Red
15,1,Pill,110,Red
19,1,Pill,102,Red
11,1,Pill,117,Red
15,1,Pill,100,Red
19,1,Pill,103,Red
11,1,Pill,111,Red
15,1,Pill,100,Red
19,1,Pill,93,Red
11,1,Pill,85,Red
15,1,Pill,75,Red
19,1,Pill,78,Red
11,1,Pill,83,Red
15,1,Pill,102,Red
19,1,Pill,96,Red
11,1,Pill,48,Red
15,1,Pill,43,Red
19,1,Pill,43,Red
11,1,Pill,36,Red
15,1,Pill,34,Red
19,1,Pill,34,Red
11,1,Pill,104,Red
15,1,Pill,99,Red
19,1,Pill,97,Red
11,1,Pill,89,Red
15,1,Pill,76,Red
19,1,Pill,71,Red
11,1,Pill,85,Red
15,1,Pill,108,Red
19,1,Pill,105,Red
11,1,Pill,56,Red
15,1,Pill,52,Red
19,1,Pill,49,Red
11,1,Pill,75,Red
15,1,Pill,87,Red
19,1,Pill,77,Red
11,1,Pill,79,Red
15,1,Pill,87,Red
19,1,Pill,81,Red
11,1,Pill,91,Red
15,1,Pill,101,Red
19,1,Pill,102,Red
11,1,Pill,104,Red
15,1,Pill,91,Red
19,1,Pill,89,Red
11,1,Pill,96,Red
15,1,Pill,72,Red
19,1,Pill,83,Red
11,1,Pill,100,Red
15,1,Pill,107,Red
19,1,Pill,106,Red
11,1,Pill,89,Red
15,1,Pill,113,Red
19,1,Pill,111,Red
11,1,Pill,53,Red
15,1,Pill,49,Red
19,1,Pill,47,Red
11,1,Pill,46,Red
15,1,Pill,44,Red
19,1,Pill,42,Red
11,1,Pill,119,Red
15,1,Pill,100,Red
19,1,Pill,99,Red
11,1,Pill,93,Red
15,1,Pill,106,Red
19,1,Pill,98,Red
11,1,Pill,61,Red
15,1,Pill,64,Red
19,1,Pill,66,Red
11,1,Pill,93,Red
15,1,Pill,96,Red
19,1,Pill,99,Red
11,1,Pill,92,Red
15,1,Pill,105,Red
19,1,Pill,106,Red
11,1,Pill,98,Red
15,1,Pill,75,Red
19,1,Pill,79,Red
11,1,Pill,68,Red
15,1,Pill,51,Red
19,1,Pill,50,Red
11,1,Pill,59,Red
15,1,Pill,59,Red
19,1,Pill,58,Red
11,1,Pill,75,Red
15,1,Pill,82,Red
19,1,Pill,80,Red
11,1,Pill,39,Red
15,1,Pill,68,Red
19,1,Pill,47,Red
11,1,Pill,58,Red
15,1,Pill,65,Red
19,1,Pill,55,Red
11,1,Pill,104,Red
15,1,Pill,94,Red
19,1,Pill,94,Red
11,1,Pill,68,Red
15,1,Pill,57,Red
19,1,Pill,56,Red
11,1,Pill,74,Red
15,1,Pill,80,Red
19,1,Pill,79,Red
11,1,Pill,84,Red
15,1,Pill,86,Red
19,1,Pill,87,Red
11,1,Pill,37,Red
15,1,Pill,35,Red
19,1,Pill,35,Red
11,1,Pill,76,Red
15,1,Pill,86,Red
19,1,Pill,93,Red
11,1,Pill,73,Red
15,1,Pill,91,Red
19,1,Pill,82,Red
11,1,Pill,40,Red
15,1,Pill,35,Red
19,1,Pill,39,Red
11,1,Pill,47,Red
15,1,Pill,61,Red
19,1,Pill,52,Red
11,1,Pill,77,Red
15,1,Pill,79,Red
19,1,Pill,81,Red
11,1,Pill,58,Red
15,1,Pill,46,Red
19,1,Pill,50,Red
11,1,Pill,95,Red
15,1,Pill,71,Red
19,1,Pill,69,Red
11,1,Pill,32,Red
15,1,Pill,36,Red
19,1,Pill,32,Red
11,1,Pill,66,Red
15,1,Pill,71,Red
19,1,Pill,66,Red
11,1,Pill,89,Red
15,1,Pill,81,Red
19,1,Pill,77,Red
11,1,Pill,62,Red
15,1,Pill,57,Red
19,1,Pill,55,Red
11,1,Pill,82,Red
15,1,Pill,69,Red
19,1,Pill,56,Red
11,1,Pill,70,Red
15,1,Pill,93,Red
19,1,Pill,65,Red
11,1,Pill,114,Red
15,1,Pill,90,Red
19,1,Pill,98,Red
11,1,Pill,62,Red
15,1,Pill,59,Red
19,1,Pill,58,Red
11,1,Pill,32,Red
15,1,Pill,30,Red
19,1,Pill,29,Red
11,1,Pill,65,Red
15,1,Pill,49,Red
19,1,Pill,54,Red
11,1,Pill,75,Red
15,1,Pill,80,Red
19,1,Pill,75,Red
11,1,Pill,57,Red
15,1,Pill,69,Red
19,1,Pill,67,Red
11,1,Pill,42,Red
15,1,Pill,43,Red
19,1,Pill,39,Red
11,1,Pill,58,Red
15,1,Pill,57,Red
19,1,Pill,56,Red
11,1,Pill,36,Red
15,1,Pill,35,Red
19,1,Pill,34,Red
11,1,Pill,35,Red
15,1,Pill,59,Red
19,1,Pill,42,Red
11,1,Pill,32,Red
15,1,Pill,33,Red
19,1,Pill,31,Red
11,1,Pill,74,Red
15,1,Pill,56,Red
19,1,Pill,71,Red
11,1,Pill,37,Red
15,1,Pill,37,Red
19,1,Pill,38,Red
11,1,Pill,42,Red
15,1,Pill,52,Red
19,1,Pill,44,Red
11,1,Pill,68,Red
15,1,Pill,73,Red
19,1,Pill,68,Red
11,1,Pill,46,Red
15,1,Pill,50,Red
19,1,Pill,37,Red
11,1,Pill,35,Red
15,1,Pill,35,Red
19,1,Pill,38,Red
11,1,Pill,56,Red
15,1,Pill,56,Red
19,1,Pill,53,Red
11,1,Pill,64,Red
15,1,Pill,59,Red
19,1,Pill,63,Red
11,1,Pill,44,Red
15,1,Pill,44,Red
19,1,Pill,42,Red
11,1,Pill,115,Red
15,1,Pill,104,Red
19,1,Pill,105,Red
11,1,Pill,78,Red
15,1,Pill,86,Red
19,1,Pill,84,Red
11,1,Pill,40,Red
15,1,Pill,38,Red
19,1,Pill,40,Red
11,1,Pill,46,Red
15,1,Pill,45,Red
19,1,Pill,44,Red
11,1,Pill,58,Red
15,1,Pill,53,Red
19,1,Pill,50,Red
11,1,Pill,39,Red
15,1,Pill,42,Red
19,1,Pill,43,Red
11,1,Pill,47,Red
15,1,Pill,46,Red
19,1,Pill,46,Red
11,1,Pill,79,Red
15,1,Pill,85,Red
19,1,Pill,79,Red
11,1,Pill,59,Red
15,1,Pill,46,Red
19,1,Pill,42,Red
11,1,Pill,39,Red
15,1,Pill,40,Red
19,1,Pill,41,Red
11,1,Pill,40,Red
15,1,Pill,37,Red
19,1,Pill,36,Red
11,1,Pill,63,Red
15,1,Pill,53,Red
19,1,Pill,54,Red
11,1,Pill,47,Red
15,1,Pill,44,Red
19,1,Pill,43,Red
11,1,Pill,52,Red
15,1,Pill,40,Red
19,1,Pill,42,Red
11,1,Pill,46,Red
15,1,Pill,47,Red
19,1,Pill,44,Red
11,1,Pill,38,Red
15,1,Pill,39,Red
19,1,Pill,38,Red
11,1,Pill,31,Red
15,1,Pill,37,Red
19,1,Pill,34,Red
11,1,Pill,55,Red
15,1,Pill,70,Red
19,1,Pill,59,Red
11,1,Pill,43,Red
15,1,Pill,42,Red
19,1,Pill,42,Red
11,1,Pill,55,Red
15,1,Pill,50,Red
19,1,Pill,58,Red
11,1,Pill,57,Red
15,1,Pill,52,Red
19,1,Pill,51,Red
11,1,Pill,45,Red
15,1,Pill,40,Red
19,1,Pill,43,Red
11,1,Pill,66,Red
15,1,Pill,60,Red
19,1,Pill,62,Red
11,1,Pill,29,Red
15,1,Pill,29,Red
19,1,Pill,29,Red
11,1,Pill,96,Red
15,1,Pill,111,Red
19,1,Pill,105,Red
11,1,Pill,48,Red
15,1,Pill,48,Red
19,1,Pill,44,Red
11,1,Pill,31,Red
15,1,Pill,30,Red
19,1,Pill,30,Red
11,1,Pill,52,Red
15,1,Pill,39,Red
19,1,Pill,43,Red
11,1,Pill,32,Red
15,1,Pill,33,Red
19,1,Pill,32,Red
11,1,Pill,71,Red
15,1,Pill,93,Red
19,1,Pill,73,Red
11,1,Pill,92,Red
15,1,Pill,84,Red
19,1,Pill,84,Red
11,1,Pill,51,Red
15,1,Pill,43,Red
19,1,Pill,43,Red
11,1,Pill,49,Red
15,1,Pill,44,Red
19,1,Pill,42,Red
11,1,Pill,66,Red
15,1,Pill,60,Red
19,1,Pill,61,Red
11,1,Pill,66,Red
15,1,Pill,63,Red
19,1,Pill,63,Red
11,1,Pill,78,Red
15,1,Pill,58,Red
19,1,Pill,57,Red
11,1,Pill,128,Red
15,1,Pill,130,Red
19,1,Pill,125,Red
11,1,Pill,86,Red
15,1,Pill,87,Red
19,1,Pill,87,Red
11,1,Pill,45,Red
15,1,Pill,43,Red
19,1,Pill,42,Red
11,1,Pill,73,Red
15,1,Pill,75,Red
19,1,Pill,74,Red
11,1,Pill,70,Red
15,1,Pill,81,Red
19,1,Pill,74,Red
11,1,Pill,55,Red
15,1,Pill,65,Red
19,1,Pill,52,Red
11,1,Pill,84,Red
15,1,Pill,100,Red
19,1,Pill,96,Red
11,1,Pill,74,Red
15,1,Pill,63,Red
19,1,Pill,105,Red
11,1,Pill,61,Red
15,1,Pill,65,Red
19,1,Pill,65,Red
11,1,Pill,76,Red
15,1,Pill,94,Red
19,1,Pill,93,Red
11,1,Pill,41,Red
15,1,Pill,39,Red
19,1,Pill,37,Red
11,1,Pill,75,Red
15,1,Pill,70,Red
19,1,Pill,70,Red
11,1,Pill,74,Red
15,1,Pill,64,Red
19,1,Pill,63,Red
11,1,Pill,34,Red
15,1,Pill,42,Red
19,1,Pill,33,Red
11,1,Pill,79,Red
15,1,Pill,82,Red
19,1,Pill,70,Red
11,1,Pill,38,Red
15,1,Pill,38,Red
19,1,Pill,33,Red
11,1,Pill,58,Red
15,1,Pill,64,Red
19,1,Pill,61,Red
11,1,Pill,61,Red
15,1,Pill,61,Red
19,1,Pill,61,Red
11,1,Pill,61,Red
15,1,Pill,64,Red
19,1,Pill,67,Red
11,1,Pill,59,Red
15,1,Pill,55,Red
19,1,Pill,56,Red
11,1,Pill,57,Red
15,1,Pill,54,Red
19,1,Pill,58,Red
11,1,Pill,32,Red
15,1,Pill,33,Red
19,1,Pill,34,Red
11,1,Pill,59,Red
15,1,Pill,51,Red
19,1,Pill,47,Red
11,1,Pill,35,Red
15,1,Pill,34,Red
19,1,Pill,36,Red
11,1,Pill,40,Red
15,1,Pill,40,Red
19,1,Pill,42,Red
11,1,Pill,73,Red
15,1,Pill,67,Red
19,1,Pill,69,Red
11,1,Pill,47,Red
15,1,Pill,53,Red
19,1,Pill,51,Red
11,1,Pill,40,Red
15,1,Pill,41,Red
19,1,Pill,44,Red
11,1,Pill,53,Red
15,1,Pill,46,Red
19,1,Pill,45,Red
11,1,Pill,91,Red
15,1,Pill,84,Red
19,1,Pill,74,Red
11,1,Pill,82,Red
15,1,Pill,93,Red
19,1,Pill,100,Red
11,1,Pill,34,Red
15,1,Pill,27,Red
19,1,Pill,30,Red
11,1,Pill,63,Red
15,1,Pill,60,Red
19,1,Pill,57,Red
11,1,Pill,64,Red
15,1,Pill,81,Red
19,1,Pill,72,Red
11,1,Pill,82,Red
15,1,Pill,84,Red
19,1,Pill,84,Red
11,1,Pill,77,Red
15,1,Pill,91,Red
19,1,Pill,84,Red
11,1,Pill,34,Red
15,1,Pill,35,Red
19,1,Pill,35,Red
11,1,Pill,92,Red
15,1,Pill,79,Red
19,1,Pill,96,Red
11,1,Pill,70,Red
15,1,Pill,70,Red
19,1,Pill,78,Red
11,1,Pill,92,Red
15,1,Pill,87,Red
19,1,Pill,88,Red
11,1,Pill,48,Red
15,1,Pill,51,Red
19,1,Pill,39,Red
11,1,Pill,77,Red
15,1,Pill,90,Red
19,1,Pill,86,Red
11,1,Pill,69,Red
15,1,Pill,54,Red
19,1,Pill,68,Red
11,1,Pill,89,Red
15,1,Pill,104,Red
19,1,Pill,93,Red
11,1,Pill,87,Red
15,1,Pill,89,Red
19,1,Pill,90,Red
11,1,Pill,56,Red
15,1,Pill,71,Red
19,1,Pill,59,Red
11,1,Pill,104,Red
15,1,Pill,81,Red
19,1,Pill,88,Red
11,1,Pill,98,Red
15,1,Pill,81,Red
19,1,Pill,87,Red
11,1,Pill,94,Red
15,1,Pill,81,Red
19,1,Pill,82,Red
11,1,Pill,99,Red
15,1,Pill,93,Red
19,1,Pill,102,Red
11,1,Pill,71,Red
15,1,Pill,82,Red
19,1,Pill,72,Red
11,1,Pill,75,Red
15,1,Pill,87,Red
19,1,Pill,80,Red
11,1,Pill,73,Red
15,1,Pill,74,Red
19,1,Pill,67,Red
11,1,Pill,67,Red
15,1,Pill,65,Red
19,1,Pill,65,Red
11,1,Pill,62,Red
15,1,Pill,89,Red
19,1,Pill,58,Red
11,1,Pill,61,Red
15,1,Pill,72,Red
19,1,Pill,66,Red
11,1,Pill,51,Red
15,1,Pill,61,Red
19,1,Pill,54,Red
11,1,Pill,51,Red
15,1,Pill,60,Red
19,1,Pill,50,Red
11,1,Pill,67,Red
15,1,Pill,65,Red
19,1,Pill,62,Red
11,1,Pill,41,Red
15,1,Pill,40,Red
19,1,Pill,41,Red
11,1,Pill,57,Red
15,1,Pill,83,Red
19,1,Pill,70,Red
11,1,Pill,57,Red
15,1,Pill,46,Red
19,1,Pill,73,Red
11,1,Pill,35,Red
15,1,Pill,37,Red
19,1,Pill,42,Red
11,1,Pill,38,Red
15,1,Pill,39,Red
19,1,Pill,42,Red
11,1,Pill,81,Red
15,1,Pill,70,Red
19,1,Pill,72,Red
11,1,Pill,48,Red
15,1,Pill,45,Red
19,1,Pill,44,Red
11,1,Pill,41,Red
15,1,Pill,37,Red
19,1,Pill,39,Red
11,1,Pill,41,Red
15,1,Pill,43,Red
19,1,Pill,41,Red
11,1,Pill,67,Red
15,1,Pill,73,Red
19,1,Pill,67,Red
11,1,Pill,84,Red
15,1,Pill,78,Red
19,1,Pill,76,Red
11,1,Pill,39,Red
15,1,Pill,36,Red
19,1,Pill,40,Red
11,1,Pill,41,Red
15,1,Pill,41,Red
19,1,Pill,39,Red
11,1,Pill,36,Red
15,1,Pill,34,Red
19,1,Pill,35,Red
11,1,Pill,47,Red
15,1,Pill,44,Red
19,1,Pill,44,Red
11,1,Pill,71,Red
15,1,Pill,80,Red
19,1,Pill,71,Red
11,1,Pill,73,Red
15,1,Pill,72,Red
19,1,Pill,73,Red
11,1,Pill,44,Red
15,1,Pill,39,Red
19,1,Pill,42,Red
11,1,Pill,60,Red
15,1,Pill,51,Red
19,1,Pill,57,Red
11,1,Pill,32,Red
15,1,Pill,29,Red
19,1,Pill,31,Red
11,1,Pill,40,Red
15,1,Pill,35,Red
19,1,Pill,36,Red
11,1,Pill,42,Red
15,1,Pill,36,Red
19,1,Pill,36,Red
11,1,Pill,36,Red
15,1,Pill,33,Red
19,1,Pill,35,Red
11,1,Pill,31,Red
15,1,Pill,31,Red
19,1,Pill,31,Red
11,1,Pill,74,Red
15,1,Pill,50,Red
19,1,Pill,66,Red
11,1,Pill,40,Red
15,1,Pill,41,Red
19,1,Pill,43,Red
11,1,Pill,79,Red
15,1,Pill,55,Red
19,1,Pill,88,Red
11,1,Pill,92,Red
15,1,Pill,88,Red
19,1,Pill,102,Red
11,1,Pill,71,Red
15,1,Pill,69,Red
19,1,Pill,67,Red
11,1,Pill,41,Red
15,1,Pill,40,Red
19,1,Pill,42,Red
11,1,Pill,69,Red
15,1,Pill,64,Red
19,1,Pill,78,Red
11,1,Pill,56,Red
15,1,Pill,41,Red
19,1,Pill,61,Red
11,1,Pill,64,Red
15,1,Pill,58,Red
19,1,Pill,59,Red
11,1,Pill,34,Red
15,1,Pill,34,Red
19,1,Pill,34,Red
11,1,Pill,49,Red
15,1,Pill,46,Red
19,1,Pill,46,Red
11,1,Pill,36,Red
15,1,Pill,34,Red
19,1,Pill,35,Red
11,1,Pill,64,Red
15,1,Pill,64,Red
19,1,Pill,63,Red
11,1,Pill,78,Red
15,1,Pill,86,Red
19,1,Pill,88,Red
11,1,Pill,50,Red
15,1,Pill,46,Red
19,1,Pill,45,Red
11,1,Pill,66,Red
15,1,Pill,69,Red
19,1,Pill,66,Red
11,1,Pill,46,Red
15,1,Pill,46,Red
19,1,Pill,50,Red
11,1,Pill,44,Red
15,1,Pill,45,Red
19,1,Pill,41,Red
11,1,Pill,56,Red
15,1,Pill,48,Red
19,1,Pill,48,Red
11,1,Pill,44,Red
15,1,Pill,34,Red
19,1,Pill,34,Red
11,1,Pill,32,Red
15,1,Pill,28,Red
19,1,Pill,29,Red
11,1,Pill,33,Red
15,1,Pill,30,Red
19,1,Pill,31,Red
11,1,Pill,59,Red
15,1,Pill,56,Red
19,1,Pill,55,Red
11,1,Pill,50,Red
15,1,Pill,43,Red
19,1,Pill,54,Red
11,1,Pill,82,Red
15,1,Pill,72,Red
19,1,Pill,68,Red
11,1,Pill,33,Red
15,1,Pill,33,Red
19,1,Pill,32,Red
11,1,Pill,81,Red
15,1,Pill,65,Red
19,1,Pill,63,Red
11,1,Pill,73,Red
15,1,Pill,82,Red
19,1,Pill,80,Red
11,1,Pill,54,Red
15,1,Pill,53,Red
19,1,Pill,51,Red
11,1,Pill,44,Red
15,1,Pill,40,Red
19,1,Pill,42,Red
11,1,Pill,111,Red
15,1,Pill,93,Red
19,1,Pill,104,Red
11,1,Pill,38,Red
15,1,Pill,39,Red
19,1,Pill,36,Red
11,1,Pill,63,Red
15,1,Pill,61,Red
19,1,Pill,72,Red
11,1,Pill,95,Red
15,1,Pill,84,Red
19,1,Pill,86,Red
11,1,Pill,45,Red
15,1,Pill,33,Red
19,1,Pill,34,Red
11,1,Pill,79,Red
15,1,Pill,76,Red
19,1,Pill,79,Red
11,1,Pill,65,Red
15,1,Pill,85,Red
19,1,Pill,76,Red
11,1,Pill,52,Red
15,1,Pill,50,Red
19,1,Pill,50,Red
11,1,Pill,72,Red
15,1,Pill,75,Red
19,1,Pill,68,Red
11,1,Pill,81,Red
15,1,Pill,83,Red
19,1,Pill,84,Red
11,1,Pill,75,Red
15,1,Pill,85,Red
19,1,Pill,83,Red
11,1,Pill,59,Red
15,1,Pill,53,Red
19,1,Pill,58,Red
11,1,Pill,63,Red
15,1,Pill,73,Red
19,1,Pill,62,Red
11,1,Pill,77,Red
15,1,Pill,81,Red
19,1,Pill,69,Red
11,1,Pill,77,Red
15,1,Pill,98,Red
19,1,Pill,81,Red
11,1,Pill,68,Red
15,1,Pill,60,Red
19,1,Pill,62,Red
11,1,Pill,50,Red
15,1,Pill,46,Red
19,1,Pill,53,Red
11,1,Pill,35,Red
15,1,Pill,35,Red
19,1,Pill,35,Red
11,1,Pill,50,Red
15,1,Pill,60,Red
19,1,Pill,64,Red
11,1,Pill,84,Red
15,1,Pill,77,Red
19,1,Pill,87,Red
11,1,Pill,56,Red
15,1,Pill,41,Red
19,1,Pill,45,Red
11,1,Pill,66,Red
15,1,Pill,71,Red
19,1,Pill,73,Red
11,1,Pill,47,Red
15,1,Pill,49,Red
19,1,Pill,48,Red
11,1,Pill,41,Red
15,1,Pill,39,Red
19,1,Pill,35,Red
11,1,Pill,60,Red
15,1,Pill,59,Red
19,1,Pill,57,Red
11,1,Pill,32,Red
15,1,Pill,35,Red
19,1,Pill,32,Red
11,1,Pill,39,Red
15,1,Pill,36,Red
19,1,Pill,36,Red
11,1,Pill,36,Red
15,1,Pill,29,Red
19,1,Pill,33,Red
11,1,Pill,38,Red
15,1,Pill,36,Red
19,1,Pill,35,Red
11,1,Pill,31,Red
15,1,Pill,29,Red
19,1,Pill,30,Red
11,1,Pill,46,Red
15,1,Pill,43,Red
19,1,Pill,47,Red
11,1,Pill,33,Red
15,1,Pill,29,Red
19,1,Pill,30,Red
11,1,Pill,36,Red
15,1,Pill,37,Red
19,1,Pill,36,Red
11,1,Pill,94,Red
15,1,Pill,91,Red
19,1,Pill,104,Red
11,1,Pill,55,Red
15,1,Pill,46,Red
19,1,Pill,45,Red
11,1,Pill,40,Red
15,1,Pill,33,Red
19,1,Pill,32,Red
11,1,Pill,63,Red
15,1,Pill,62,Red
19,1,Pill,60,Red
11,1,Pill,72,Red
15,1,Pill,69,Red
19,1,Pill,64,Red
11,1,Pill,50,Red
15,1,Pill,46,Red
19,1,Pill,48,Red
11,1,Pill,48,Red
15,1,Pill,48,Red
19,1,Pill,43,Red
11,1,Pill,30,Red
15,1,Pill,28,Red
19,1,Pill,28,Red
11,1,Pill,34,Red
15,1,Pill,34,Red
19,1,Pill,36,Red
11,1,Pill,62,Red
15,1,Pill,61,Red
19,1,Pill,56,Red
11,1,Pill,51,Red
15,1,Pill,43,Red
19,1,Pill,43,Red
11,1,Pill,46,Red
15,1,Pill,46,Red
19,1,Pill,46,Red
11,1,Pill,33,Red
15,1,Pill,33,Red
19,1,Pill,35,Red
11,1,Pill,39,Red
15,1,Pill,38,Red
19,1,Pill,39,Red
11,1,Pill,60,Red
15,1,Pill,58,Red
19,1,Pill,61,Red
11,1,Pill,90,Red
15,1,Pill,78,Red
19,1,Pill,78,Red
11,1,Pill,41,Red
15,1,Pill,43,Red
19,1,Pill,41,Red
11,1,Pill,47,Red
15,1,Pill,39,Red
19,1,Pill,39,Red
11,1,Pill,54,Red
15,1,Pill,53,Red
19,1,Pill,50,Red
11,1,Pill,97,Red
15,1,Pill,83,Red
19,1,Pill,85,Red
11,1,Pill,69,Red
15,1,Pill,67,Red
19,1,Pill,68,Red
11,1,Pill,118,Red
15,1,Pill,96,Red
19,1,Pill,107,Red
11,1,Pill,91,Red
15,1,Pill,78,Red
19,1,Pill,81,Red
11,1,Pill,55,Red
15,1,Pill,71,Red
19,1,Pill,72,Red
11,1,Pill,30,Red
15,1,Pill,30,Red
19,1,Pill,29,Red
11,1,Pill,36,Red
15,1,Pill,35,Red
19,1,Pill,37,Red
11,1,Pill,38,Red
15,1,Pill,40,Red
19,1,Pill,43,Red
11,1,Pill,81,Red
15,1,Pill,94,Red
19,1,Pill,91,Red
11,1,Pill,73,Red
15,1,Pill,93,Red
19,1,Pill,83,Red
11,1,Pill,60,Red
15,1,Pill,73,Red
19,1,Pill,66,Red
11,1,Pill,89,Red
15,1,Pill,101,Red
19,1,Pill,98,Red
11,1,Pill,75,Red
15,1,Pill,88,Red
19,1,Pill,83,Red
11,1,Pill,89,Red
15,1,Pill,82,Red
19,1,Pill,67,Red
11,1,Pill,52,Red
15,1,Pill,75,Red
19,1,Pill,67,Red
11,1,Pill,58,Red
15,1,Pill,57,Red
19,1,Pill,57,Red
11,1,Pill,74,Red
15,1,Pill,76,Red
19,1,Pill,75,Red
11,1,Pill,47,Red
15,1,Pill,46,Red
19,1,Pill,45,Red
11,1,Pill,36,Red
15,1,Pill,33,Red
19,1,Pill,32,Red
11,1,Pill,89,Red
15,1,Pill,101,Red
19,1,Pill,99,Red
11,1,Pill,106,Red
15,1,Pill,104,Red
19,1,Pill,103,Red
11,1,Pill,95,Red
15,1,Pill,86,Red
19,1,Pill,86,Red
11,1,Pill,51,Red
15,1,Pill,53,Red
19,1,Pill,66,Red
11,1,Pill,59,Red
15,1,Pill,73,Red
19,1,Pill,65,Red
11,1,Pill,41,Red
15,1,Pill,70,Red
19,1,Pill,43,Red
11,1,Pill,57,Red
15,1,Pill,54,Red
19,1,Pill,59,Red
11,1,Pill,37,Red
15,1,Pill,39,Red
19,1,Pill,38,Red
11,1,Pill,49,Red
15,1,Pill,58,Red
19,1,Pill,56,Red
11,1,Pill,32,Red
15,1,Pill,33,Red
19,1,Pill,31,Red
11,1,Pill,88,Red
15,1,Pill,69,Red
19,1,Pill,76,Red
11,1,Pill,66,Red
15,1,Pill,54,Red
19,1,Pill,52,Red
11,1,Pill,49,Red
15,1,Pill,48,Red
19,1,Pill,50,Red
11,1,Pill,55,Red
15,1,Pill,60,Red
19,1,Pill,60,Red
11,1,Pill,70,Red
15,1,Pill,77,Red
19,1,Pill,77,Red
11,1,Pill,34,Red
15,1,Pill,30,Red
19,1,Pill,32,Red
11,1,Pill,34,Red
15,1,Pill,36,Red
19,1,Pill,37,Red
11,1,Pill,37,Red
15,1,Pill,40,Red
19,1,Pill,36,Red
11,1,Pill,84,Red
15,1,Pill,101,Red
19,1,Pill,87,Red
11,1,Pill,88,Red
15,1,Pill,85,Red
19,1,Pill,85,Red
11,1,Pill,60,Red
15,1,Pill,73,Red
19,1,Pill,65,Red
11,1,Pill,88,Red
15,1,Pill,96,Red
19,1,Pill,92,Red
11,1,Pill,80,Red
15,1,Pill,80,Red
19,1,Pill,71,Red
11,1,Pill,86,Red
15,1,Pill,82,Red
19,1,Pill,78,Red
11,1,Pill,62,Red
15,1,Pill,73,Red
19,1,Pill,73,Red
11,1,Pill,85,Red
15,1,Pill,93,Red
19,1,Pill,87,Red
11,1,Pill,82,Red
15,1,Pill,89,Red
19,1,Pill,89,Red
11,1,Pill,88,Red
15,1,Pill,88,Red
19,1,Pill,81,Red
11,1,Pill,48,Red
15,1,Pill,68,Red
19,1,Pill,66,Red
11,1,Pill,68,Red
15,1,Pill,68,Red
19,1,Pill,78,Red
11,1,Pill,35,Red
15,1,Pill,33,Red
19,1,Pill,32,Red
11,1,Pill,75,Red
15,1,Pill,76,Red
19,1,Pill,80,Red
11,1,Pill,54,Red
15,1,Pill,68,Red
19,1,Pill,52,Red
11,1,Pill,99,Red
15,1,Pill,89,Red
19,1,Pill,97,Red
11,1,Pill,69,Red
15,1,Pill,80,Red
19,1,Pill,70,Red
11,1,Pill,71,Red
15,1,Pill,77,Red
19,1,Pill,78,Red
11,1,Pill,53,Red
15,1,Pill,45,Red
19,1,Pill,43,Red
11,1,Pill,84,Red
15,1,Pill,83,Red
19,1,Pill,107,Red
11,1,Pill,57,Red
15,1,Pill,71,Red
19,1,Pill,61,Red
11,1,Pill,78,Red
15,1,Pill,70,Red
19,1,Pill,70,Red
11,1,Pill,32,Red
15,1,Pill,30,Red
19,1,Pill,30,Red
11,1,Pill,95,Red
15,1,Pill,118,Red
19,1,Pill,113,Red
11,1,Pill,51,Red
15,1,Pill,49,Red
19,1,Pill,50,Red
11,1,Pill,76,Red
15,1,Pill,74,Red
19,1,Pill,70,Red
11,1,Pill,57,Red
15,1,Pill,61,Red
19,1,Pill,71,Red
11,1,Pill,45,Red
15,1,Pill,44,Red
19,1,Pill,42,Red
11,1,Pill,57,Red
15,1,Pill,47,Red
19,1,Pill,53,Red
11,1,Pill,58,Red
15,1,Pill,57,Red
19,1,Pill,63,Red
11,1,Pill,92,Red
15,1,Pill,82,Red
19,1,Pill,92,Red
